marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	22173244	R3VSQLV3OCMIL9	B0011YHN7M	147401377	ge jvm1540smss spacemaker 1.5 cu. ft. stainless steel over-the-range microwave	Major Appliances	2	2	2	N	N	Broken Keypad After 1 Year	"I have to echo previous reviews. We got this microwave because it fit in with our stainless steel appliances after we redid our kitchen. It's actually a great microwave, I think, it looks great and the settings/features are really nice. But, a little bit after the 1-year warranty ran out, part of the keypad became defective--the numbers. Some of the other buttons worked so we could still partly use it while we diddled around before finally calling the repair technician. He came out, took one look at it and told us that it would be more expensive to repair it than to just buy a new one. Called and complained to GE, and we were able to score a GE credit worth almost the price of another microwave. We had specific space/look criteria, so we had to end up buying the same one. It's only a matter of time before it goes, too.<br /><br />To add another note, my college apartment has the exact same microwave, only in white instead of stainless steel. The keypad also broke one day, and when I called to get it fixed they came out the next day and replaced the whole thing--apparently it happens so often they have a few of them just sitting around as replacements.<br /><br />I'm giving it 2 stars because, while it is prone to breaking, it is at least a really functional/attractive microwave and we didn't have to pay very much on a replacement. If you only need a microwave for 1 year or less, it's a good buy. Any longer, which will be most people, find a different brand."	12/3/2012
US	13807208	R2FENI4Z4G2941	B002I9QFNC	838179571	hmv3051u 300 series 1.6 cu. ft. over-the range microwave oven with 1000 watts 10 microwave power levels automatic shut off and lcd display: stainless	Major Appliances	4	1	9	N	Y	Good Microwave	"I have only had this installed for several days and have not used all functions, but so far it seems like a good machine."	11/27/2012
US	46964320	R2V7C3ABUZO3PV	B005GSZB7I	827502283	"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd"	Major Appliances	2	3	12	N	N	"Well, it's smallish..."	"And when that is the most positive thing you can say about an appliance you know there isn't much left to work with.  The power is lacking and the controls are confusing.  It's the year 2012, there is no reason to need to keep the instruction manual for a microwave oven handy so guests can use it.  I gave it two stars because it does free up extra counter space."	11/27/2012
US	12033962	R3KI5UUNQPN8KT	B002Z8041A	921964554	whirlpool gmh5205xvs 2.0 cu. ft. over-the-range microwave oven 300 cfm - stainless steel	Major Appliances	1	0	0	N	N	Add mine to the junk list	"I've been trying to get through to Whirlpool about this microwave, having the same issues as everyone else. I don't ever remembering seeing a product with all 1 star reviews; I don't know if it's even worth getting this fixed through warranty after reading all these. I won't be buying any Whirlpool from here on including any other brand names they use."	11/26/2012
US	19272169	R3C1NHTNVGTACH	B003KI1W3I	984005611	sharp rmotda252wrzz microwave turntable motor	Major Appliances	5	0	0	N	Y	I ordered these motors to power a miniature barber pole project they work great.	Motors turn at the correct speed and are powerful enough to power my project of a miniature barber pole and the price was good.	11/26/2012
US	50844124	R2KQAPISRV984G	B000A7B4D0	690479711	"sharp r-520ks 2-cubic-foot 1200-watt microwave oven, stainless steel"	Major Appliances	2	2	3	N	N	Great for a couple years	"Loved this microwave when it worked...<br />I never had a problem with its cooking functions, lived/swore by the sensor reheat, and did what it was supposed to.  The problem I encountered was that after owning it for about a year and a half, it suddenly stopped working.  I'd set the time and hit start, the light inside would come on, the clock would count down, but neither the turntable would turn nor would the microwave actually start cooking.<br />I drove it to a Sharp certified technician, and about $65 later, it worked fine.  At least, for another year or so.  Repeated the process, paid another $65, and then it worked fine. This time, for another year.  Thanks to the economy, my Sharp certified technician lost his business, and now I had to drive it over an hour away if I wanted it fixed.<br />I brought it to a Sears service center, where they fixed it for about $50, and they said there was a problem with some kind of safety latch with the door.  This time, it lasted about 6 months.  I agree with other users, that every microwave on the market has some kind of issue.  It's time to accept the fact that we want these machines to do more than they could 15 years ago, and either the craftsmanship isn't there, or our appliances simply can't handle the demands anymore.  I guess 5 years is a decent lifetime now, sadly."	11/24/2012
US	45705403	R1DMA5S5JULBVD	B002Z8041A	921964554	whirlpool gmh5205xvs 2.0 cu. ft. over-the-range microwave oven 300 cfm - stainless steel	Major Appliances	1	0	0	N	N	"DO NOT BUY! Needs a recall, but Whirlpool does not care."	"This microwave was selected during a KB HOME build for our new home over 2 years ago (Summer 2010).  The microwave indicated that it was manufactured in April 2010.  Low and behold the microwave would start shutting down by itself when I hit start beginning about June 2012.  A few days ago it just stopped working completely.  No pop, no fizzle, no crackle - it just wouldn't heat up anything.  Whirlpool dispatched a 3rd-party repair person and he stated that the magnetron was bad (or dead?).  He was fairly certain it was a recall item.  The repair person estimated that, absent a recall, it would cost $450 to fix. The service appointment itself was $89.  The following day, the repair service left a voice-mail stating that it was not a recall item, but that I should verify it with Whirlpool .<br /><br />I contacted Whirlpool (1-800-253-1301) and the customer service rep stated that it wasn't their problem once the standard 12-month warranty had elapsed.  The rep said there was no recall for the magnetron.  I escalated the matter to a supervisor.  All the supervisor did was reiterate that Whirlpool wasn't going to do anything past the 12-months.  The supervisor then offered to sell me one of four new microwaves at a VIP rate.  Of course the rate was not VIP at all once you added the deliver ($70) and the installation ($45) charges (so for being screwed over, I was a VIP?).  It goes without saying that I didn't take her up on the offer(s).<br /><br />Needless to say, I was very upset and immediately Google'd the model number in the hope of finding out more info on the problem and perhaps locating a cheaper replacement for the microwave.  And that, my friends, is how I ended up here on Amazon and saw that 29 other reviewers before me also had issues with this particular microwave.  I got a certified lemon.<br /><br />What are my options at this point?  A class action lawsuit?  A complaint to the state Attorney General's office? I don't know. What I do know is that Whirlpool is aware of the problem and could not care less.  I'm out of $600 (or more) and  I'm left reheating stuff in the oven now.<br /><br />DO NOT BUY THIS MICROWAVE."	11/21/2012
US	99058	R11GVNJD2MS4FF	B005GSZB3M	109226352	whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave	Major Appliances	1	8	27	N	Y	Mr. Johnny Warren	This product sucks ass when I received it doesn't work and have tryed and tryed to exchange it but whirlpool does not and will not stand behind there products	11/17/2012
US	13838072	R2RCH8XDFOH0VN	B00012ORSS	305608994	sharp 950-watt 1-2/5-cubic-foot over-the-range microwaves	Major Appliances	5	3	3	N	Y	Affordable Quality	"This is the second Sharp R-1405, Over the Range Microwave I have owned. The first one lasted 8 years and gave me excellent service. So I was thrilled when I found the same model still being produced. I snatched it up and easily installed it because the same install hardware was required and 90% of the mounting hardware was already installed in the wall above the stove. Not only that..The price was about $200 or $300 less than comparable over the range microwaves. An excellent product that gets the job done!!...I highly recommend it!"	11/16/2012
US	19402374	REKJYIXNFCUML	B0058CLNBU	544821753	samsung smh1816s 1.8 cu. ft. stainless steel over-the-range microwave	Major Appliances	1	6	6	N	N	Last Samsung product ever	"Same story as the others here. Poor product, poor service. The dreaded -se- code after 20 months.  Debating smashing it on YouTube once I get a new microwave. Don't buy this rubbish!"	11/14/2012
US	27964836	R2GMLIROXE3WZU	B0049OXU1O	618770050	ge profile pvm1790 stainless steel over-the-range microwave oven	Major Appliances	4	2	3	N	N	GE Profile --4 stars for now looks only!	"We purchased ours from a local store in on order to have it installed. They DON'T install the charcoal filter! GRrrr.... The reason I was so disappointed is because I'd read it was a bugger to install, as it was the wrong size. I was appalled to be told that they never install the filters, even if purchased from that store (bought mine on Amazon for $30 cheaper than the chain!). Was told I have to take the front panel off!!  IF the directions are followed carefully, it's very simple. It is designed to tilt, not stand straight inside the vent opening, as one would think. I tell YOU all this to say, laugh at the installation guys, get a screwdriver, and tilt the filter in, and pat yourself on the back. Who needs them anyway? Oh, yeah...to lift and drill and screw the thing in. It's heavy! Now, as for performance, more to come later!<br /><br />One last thing, all the reading I did on this led me to believe the vent was a powered door that opened, and that is a part that often breaks on OTR microwaves. This does NOT have a powered vent door, it just recirculates. That was the only reason I purchased a warranty. Oh well, now YOU know!"	11/13/2012
