自行车序号: 1,出发区域: 8
出发时间：1278.82,到达时间：1289.92,到达区域: 4
自行车序号:939,出发区域: 4
出发时间：429.34,到达时间：441.95,到达区域: 3
出发时间：456.09,到达时间：471.06,到达区域: 9
出发时间：509.02,到达时间：522.00,到达区域: 8
出发时间：611.63,到达时间：615.34,到达区域:10
出发时间：695.33,到达时间：702.65,到达区域: 3
出发时间：759.89,到达时间：773.99,到达区域: 1
出发时间：822.19,到达时间：830.79,到达区域: 6
出发时间：912.64,到达时间：924.50,到达区域: 2
出发时间：934.80,到达时间：946.45,到达区域:10
出发时间：975.44,到达时间：988.72,到达区域: 7
出发时间：1026.15,到达时间：1032.18,到达区域: 6
出发时间：1084.91,到达时间：1096.29,到达区域: 2
出发时间：1135.89,到达时间：1145.91,到达区域:10
出发时间：1178.11,到达时间：1181.82,到达区域: 8
自行车序号:940,出发区域: 1
出发时间：382.36,到达时间：390.66,到达区域:10
出发时间：475.29,到达时间：479.37,到达区域: 9
出发时间：567.95,到达时间：573.04,到达区域: 6
出发时间：621.13,到达时间：625.53,到达区域: 8
出发时间：698.25,到达时间：709.60,到达区域: 1
出发时间：744.50,到达时间：756.89,到达区域: 8
出发时间：770.96,到达时间：784.45,到达区域: 9
出发时间：800.63,到达时间：806.07,到达区域: 6
出发时间：843.19,到达时间：848.22,到达区域: 9
出发时间：942.63,到达时间：947.58,到达区域: 6
出发时间：968.19,到达时间：975.39,到达区域: 4
出发时间：1050.30,到达时间：1057.31,到达区域: 6
出发时间：1085.51,到达时间：1098.98,到达区域: 2
出发时间：1105.44,到达时间：1114.99,到达区域: 1
出发时间：1212.06,到达时间：1223.36,到达区域: 7
出发时间：1237.96,到达时间：1242.05,到达区域: 8
自行车序号:941,出发区域: 2
出发时间：365.94,到达时间：370.80,到达区域: 3
出发时间：392.99,到达时间：397.87,到达区域: 2
出发时间：410.66,到达时间：420.50,到达区域: 7
出发时间：499.41,到达时间：510.84,到达区域: 4
出发时间：559.71,到达时间：563.51,到达区域: 5
出发时间：642.78,到达时间：654.13,到达区域: 7
出发时间：690.97,到达时间：703.23,到达区域:10
出发时间：776.21,到达时间：790.52,到达区域: 5
出发时间：862.72,到达时间：866.84,到达区域: 4
出发时间：953.88,到达时间：957.82,到达区域: 5
出发时间：976.28,到达时间：985.59,到达区域: 6
出发时间：1042.28,到达时间：1052.43,到达区域: 5
出发时间：1088.53,到达时间：1099.35,到达区域: 6
自行车序号:942,出发区域: 4
出发时间：378.99,到达时间：386.27,到达区域: 6
出发时间：413.69,到达时间：420.31,到达区域: 7
出发时间：488.55,到达时间：499.33,到达区域: 1
出发时间：591.12,到达时间：599.23,到达区域: 5
出发时间：621.81,到达时间：632.90,到达区域: 6
出发时间：715.80,到达时间：719.82,到达区域: 8
出发时间：756.79,到达时间：767.54,到达区域: 1
出发时间：829.28,到达时间：840.30,到达区域: 2
出发时间：854.37,到达时间：862.58,到达区域: 8
出发时间：886.83,到达时间：898.37,到达区域: 9
出发时间：977.13,到达时间：989.42,到达区域: 8
出发时间：1037.96,到达时间：1051.08,到达区域: 9
出发时间：1142.70,到达时间：1147.97,到达区域: 6
出发时间：1182.47,到达时间：1187.13,到达区域: 8
出发时间：1255.38,到达时间：1267.01,到达区域: 5
自行车序号:943,出发区域: 5
出发时间：422.43,到达时间：434.65,到达区域: 7
出发时间：500.09,到达时间：512.77,到达区域: 5
出发时间：531.45,到达时间：540.95,到达区域: 6
出发时间：617.52,到达时间：621.60,到达区域: 8
出发时间：627.96,到达时间：640.56,到达区域: 9
出发时间：668.02,到达时间：672.13,到达区域:10
出发时间：705.44,到达时间：719.73,到达区域: 7
出发时间：786.30,到达时间：797.79,到达区域: 4
出发时间：876.66,到达时间：890.62,到达区域: 3
出发时间：950.97,到达时间：955.10,到达区域: 8
出发时间：986.16,到达时间：999.13,到达区域: 9
出发时间：1013.58,到达时间：1026.87,到达区域: 8
出发时间：1056.78,到达时间：1061.03,到达区域: 7
出发时间：1083.48,到达时间：1096.45,到达区域: 3
出发时间：1163.59,到达时间：1176.93,到达区域: 4
出发时间：1238.43,到达时间：1245.95,到达区域: 9
自行车序号:944,出发区域: 1
出发时间：419.73,到达时间：430.15,到达区域: 4
出发时间：522.91,到达时间：529.35,到达区域: 2
出发时间：616.61,到达时间：623.07,到达区域: 4
出发时间：710.15,到达时间：717.65,到达区域: 2
出发时间：760.64,到达时间：763.97,到达区域: 9
出发时间：833.24,到达时间：847.21,到达区域: 7
出发时间：914.84,到达时间：925.51,到达区域: 2
出发时间：1024.49,到达时间：1032.32,到达区域: 8
出发时间：1067.50,到达时间：1072.07,到达区域: 6
出发时间：1166.33,到达时间：1176.19,到达区域: 5
出发时间：1217.54,到达时间：1228.12,到达区域: 6
出发时间：1296.46,到达时间：1303.52,到达区域: 4
出发时间：1324.67,到达时间：1328.69,到达区域: 5
出发时间：1372.85,到达时间：1384.87,到达区域: 8
自行车序号:945,出发区域: 7
出发时间：398.46,到达时间：403.14,到达区域: 8
出发时间：459.08,到达时间：471.01,到达区域: 5
出发时间：550.23,到达时间：561.00,到达区域: 6
出发时间：651.89,到达时间：661.80,到达区域: 5
出发时间：756.51,到达时间：765.38,到达区域: 3
出发时间：770.74,到达时间：784.35,到达区域: 4
出发时间：831.60,到达时间：841.53,到达区域: 1
自行车序号:946,出发区域: 5
出发时间：395.48,到达时间：408.66,到达区域: 7
出发时间：419.50,到达时间：432.17,到达区域: 3
出发时间：530.95,到达时间：537.89,到达区域:10
出发时间：583.61,到达时间：598.14,到达区域: 6
出发时间：684.62,到达时间：691.32,到达区域: 4
出发时间：710.94,到达时间：723.07,到达区域: 7
出发时间：814.80,到达时间：818.82,到达区域: 8
出发时间：887.43,到达时间：892.13,到达区域: 7
出发时间：949.83,到达时间：955.41,到达区域: 6
出发时间：1007.85,到达时间：1021.36,到达区域: 2
出发时间：1042.54,到达时间：1054.72,到达区域: 6
出发时间：1081.44,到达时间：1088.33,到达区域: 4
出发时间：1134.19,到达时间：1141.14,到达区域: 9
出发时间：1179.06,到达时间：1191.53,到达区域: 1
出发时间：1206.73,到达时间：1218.50,到达区域: 8
出发时间：1302.14,到达时间：1312.72,到达区域: 1
出发时间：1408.08,到达时间：1416.11,到达区域: 5
自行车序号:947,出发区域: 3
出发时间：361.27,到达时间：375.78,到达区域: 7
出发时间：446.78,到达时间：451.49,到达区域: 8
出发时间：475.31,到达时间：486.78,到达区域: 1
出发时间：505.00,到达时间：515.88,到达区域: 2
出发时间：585.33,到达时间：594.36,到达区域: 8
出发时间：668.05,到达时间：679.20,到达区域: 5
出发时间：731.65,到达时间：741.74,到达区域: 6
出发时间：836.28,到达时间：846.33,到达区域: 5
自行车序号:948,出发区域: 8
出发时间：371.09,到达时间：375.50,到达区域: 6
出发时间：413.84,到达时间：420.36,到达区域: 7
出发时间：447.57,到达时间：459.89,到达区域: 4
出发时间：554.32,到达时间：564.71,到达区域: 1
出发时间：570.91,到达时间：582.16,到达区域: 9
出发时间：604.58,到达时间：611.38,到达区域: 4
出发时间：644.23,到达时间：655.36,到达区域:10
出发时间：663.27,到达时间：676.71,到达区域: 6
出发时间：721.05,到达时间：730.62,到达区域: 1
出发时间：792.14,到达时间：803.07,到达区域: 2
出发时间：818.37,到达时间：824.66,到达区域: 4
出发时间：867.76,到达时间：871.62,到达区域: 5
自行车序号:949,出发区域: 9
出发时间：465.64,到达时间：477.51,到达区域: 1
出发时间：494.65,到达时间：505.40,到达区域: 7
出发时间：544.46,到达时间：550.11,到达区域: 6
出发时间：556.72,到达时间：569.98,到达区域: 2
出发时间：598.13,到达时间：602.87,到达区域: 3
出发时间：613.61,到达时间：620.26,到达区域:10
出发时间：643.46,到达时间：656.97,到达区域: 7
出发时间：745.09,到达时间：757.18,到达区域: 4
出发时间：778.79,到达时间：791.92,到达区域: 3
出发时间：815.58,到达时间：830.08,到达区域: 4
出发时间：913.81,到达时间：921.03,到达区域: 2
自行车序号:950,出发区域: 7
出发时间：437.40,到达时间：449.94,到达区域: 4
出发时间：526.67,到达时间：537.61,到达区域: 1
出发时间：630.43,到达时间：639.95,到达区域: 2
出发时间：684.56,到达时间：696.54,到达区域: 6
出发时间：766.92,到达时间：778.38,到达区域: 2
出发时间：852.34,到达时间：867.09,到达区域: 5
出发时间：897.28,到达时间：909.63,到达区域: 2
出发时间：965.90,到达时间：980.78,到达区域: 5
出发时间：1049.56,到达时间：1060.73,到达区域: 8
出发时间：1097.94,到达时间：1106.17,到达区域: 2
出发时间：1204.47,到达时间：1216.08,到达区域: 6
出发时间：1275.02,到达时间：1285.21,到达区域: 5
自行车序号:951,出发区域: 5
出发时间：423.59,到达时间：437.27,到达区域: 9
出发时间：532.15,到达时间：546.22,到达区域: 5
出发时间：600.90,到达时间：611.66,到达区域: 6
出发时间：707.93,到达时间：714.59,到达区域: 7
出发时间：783.11,到达时间：793.21,到达区域: 1
出发时间：804.81,到达时间：814.94,到达区域: 4
出发时间：909.90,到达时间：916.60,到达区域: 6
出发时间：941.37,到达时间：949.71,到达区域: 1
出发时间：1048.93,到达时间：1060.20,到达区域: 2
出发时间：1118.54,到达时间：1127.27,到达区域: 8
出发时间：1220.66,到达时间：1234.28,到达区域: 9
出发时间：1244.39,到达时间：1259.34,到达区域: 7
出发时间：1293.33,到达时间：1308.46,到达区域: 9
出发时间：1328.85,到达时间：1340.05,到达区域: 1
出发时间：1387.44,到达时间：1395.95,到达区域: 5
自行车序号:952,出发区域:10
出发时间：365.70,到达时间：370.42,到达区域: 9
出发时间：469.97,到达时间：475.63,到达区域: 6
出发时间：564.01,到达时间：569.06,到达区域: 3
出发时间：587.74,到达时间：600.38,到达区域: 7
出发时间：630.09,到达时间：641.78,到达区域: 1
出发时间：725.81,到达时间：735.80,到达区域: 7
出发时间：822.03,到达时间：835.38,到达区域: 3
自行车序号:953,出发区域: 1
出发时间：393.97,到达时间：406.31,到达区域: 9
出发时间：424.24,到达时间：438.15,到达区域: 7
出发时间：491.21,到达时间：495.90,到达区域: 8
出发时间：505.82,到达时间：513.78,到达区域: 2
出发时间：521.64,到达时间：532.41,到达区域:10
出发时间：607.75,到达时间：621.41,到达区域: 5
出发时间：685.73,到达时间：700.27,到达区域: 9
出发时间：708.84,到达时间：713.44,到达区域:10
出发时间：720.35,到达时间：723.98,到达区域: 8
自行车序号:954,出发区域: 8
出发时间：397.34,到达时间：401.75,到达区域: 4
出发时间：417.28,到达时间：423.51,到达区域: 6
出发时间：449.44,到达时间：459.09,到达区域: 1
出发时间：472.54,到达时间：482.17,到达区域: 2
出发时间：547.41,到达时间：558.38,到达区域: 1
出发时间：589.32,到达时间：598.06,到达区域:10
出发时间：675.10,到达时间：679.98,到达区域: 9
出发时间：712.23,到达时间：724.04,到达区域: 1
出发时间：787.31,到达时间：797.46,到达区域: 4
出发时间：860.96,到达时间：872.17,到达区域: 7
出发时间：955.49,到达时间：969.70,到达区域: 3
出发时间：1010.08,到达时间：1016.61,到达区域:10
出发时间：1076.90,到达时间：1087.09,到达区域: 4
出发时间：1157.96,到达时间：1164.63,到达区域: 2
出发时间：1222.31,到达时间：1235.03,到达区域: 6
出发时间：1277.39,到达时间：1282.64,到达区域: 9
出发时间：1357.31,到达时间：1372.05,到达区域: 5
自行车序号:955,出发区域: 4
